filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,Gender
4.wav,-257.52747,152.8469,-46.49052,41.17185,-41.420135,-3.9193628,-7.0226784,-24.555122,20.050356,-15.413883,-1.8413179,3.4534838,-8.270406,0.78611636,-11.423138,-1.5500221,3.8809009,1.0341293,1.7990685,0.8792958,0.0,0.15240478515625,0
1.wav,-164.93445,200.58449,-58.169147,35.083702,-20.211441,2.836896,15.534954,-26.430609,12.12092,3.2747848,-1.4278922,-0.44149983,-6.4364634,4.971564,-9.638214,-1.8250957,3.0067065,-7.8829756,-0.5905829,-3.2845674,152.61363342363677,0.056243896484375,1
2.wav,-188.27939,156.17758,-59.347717,88.930405,-3.3249218,2.91886,34.040283,-18.72084,12.662491,-4.673197,-5.9958544,2.0481308,-13.620394,2.2404232,-10.272279,-2.2147012,5.957282,-2.414694,12.325985,2.9359813,218.4645614287985,0.0780029296875,1
318.wav,-212.8953,128.167,-6.622602,55.268135,-32.96844,-40.437523,9.754082,-12.624523,-2.2665887,-8.996957,-11.749417,-4.669177,-26.330242,-17.325386,-10.217189,-18.924208,-11.495897,-3.9398518,-1.611826,-4.193518,346.89009992854216,0.049346923828125,0
858.wav,-317.51984,122.57599,21.79487,5.758763,-39.664024,-3.5298085,-0.5267956,-25.740543,-0.020447731,-12.174958,-9.247257,2.2636125,-11.49564,-8.103083,-9.463486,-7.800693,-8.6281185,-11.936644,-2.7839918,6.678618,402.58123305786097,0.05157470703125,0
839.wav,-181.03491,171.15384,-20.317371,45.051437,-5.0719976,17.155796,2.8368573,-14.424624,11.054079,-13.315937,1.2534305,-6.5226984,-10.597797,5.998807,-13.7511215,-11.541805,-5.6938705,-6.496088,-3.2485375,-4.9233084,139.33741563428782,0.04254150390625,1
908.wav,-222.9187,187.49878,-22.61363,69.426414,-5.925289,2.4755116,20.91079,-26.657429,0.46097487,-7.783895,-10.004308,-3.112685,-9.112496,3.9294627,-6.986389,2.5571811,7.790558,-9.136227,-0.8967025,-4.7730827,141.02428348377467,0.033599853515625,1
738.wav,-247.45705,125.71152,-13.154587,57.77116,-5.8693714,-22.64739,-15.18071,-19.989927,9.9178095,-16.154928,-10.979955,3.1578696,-10.397728,-4.1372714,-19.614006,-11.684261,2.268198,-5.6086335,14.590695,22.67234,433.6239623923047,0.0716552734375,0
7.wav,-168.39734,183.85703,-73.182335,67.060394,0.44507146,-1.8829632,-2.5963173,-23.107445,23.827543,0.4834069,-0.68874526,-2.1216073,-1.0974396,8.492463,-17.77782,1.4900429,11.523435,-1.2974054,4.0300827,1.9347572,0.0,0.081146240234375,1
4.wav,-208.46194,154.2634,-44.66655,81.943436,-14.535977,-17.16516,-1.5024383,-41.259285,3.514262,-12.386745,-15.177645,-5.382537,-13.461171,8.542018,-8.279531,-11.788017,0.38092566,-13.731575,-8.380993,-4.8825445,146.8711313462947,0.050323486328125,1
439.wav,-244.79272,179.35437,-72.05794,50.744164,11.061059,-20.1808,-8.884336,-25.293568,10.360769,-2.2530131,-5.400582,-3.4122245,-13.431269,13.615747,-8.520891,-14.617523,6.2832656,-11.4017105,-2.1477742,-2.7427864,196.59398386126344,0.057037353515625,1
2.wav,-300.85144,134.14853,42.32893,47.84868,20.024128,-10.316865,-4.0508294,14.676527,15.733013,-12.1796,-7.0937486,10.077824,-0.5696485,-3.0504172,-12.366011,-20.269814,-8.352079,-8.217621,-8.13541,-6.6824317,165.54409417619908,0.014617919921875,1
525.wav,-261.83524,220.61078,10.353594,7.81235,-17.483543,-22.397453,2.6377351,-6.659211,-6.5006742,-4.5973477,2.051486,9.542427,1.6724806,2.514346,-2.6428585,-10.909245,-6.4703755,-5.6321597,-6.053607,-3.9762044,153.00261940027434,0.036407470703125,1
7.wav,-212.0886,187.1636,-56.97989,46.116844,6.29674,-1.9757843,8.660235,-2.9106889,18.102207,3.8167245,-3.6808453,-20.452044,-8.587673,10.472323,-17.775848,-13.045916,-1.8160701,-9.351791,-7.5000887,-6.212629,133.75048799953572,0.0418701171875,1
980.wav,-218.68967,132.01573,-32.38423,79.821014,-9.835659,-1.4298909,6.3587966,-30.732975,-2.7934463,-20.99938,-17.580116,-14.176692,-14.144168,0.7157456,-9.610715,-10.413112,-6.90591,-0.3959365,-6.5769897,-7.8818398,187.83796212623963,0.093719482421875,1
325.wav,-272.28656,139.80649,-23.320879,41.973495,-7.469571,-30.00317,-9.363619,-30.601793,-18.023163,-15.48129,-4.4239874,5.881674,-11.467239,3.1322904,-0.81561697,-15.630063,5.640469,4.6265664,-2.8379693,4.425575,237.38621792427745,0.04364013671875,1
2.wav,-226.0756,144.75989,-36.723312,54.448658,-21.687923,-40.649605,-29.192112,-15.1709385,17.92096,-22.62183,-3.055088,6.1122837,-19.957664,-2.988856,-15.986702,-14.176343,-2.9941018,-15.156347,-7.031144,-1.7666972,345.7217507834326,0.09527587890625,0
8.wav,-215.11734,140.491,-55.3514,90.897766,5.0796123,-26.573387,1.866114,-35.87509,-8.209066,-15.853932,-18.684479,0.77353024,-8.567117,0.5966301,-4.2949877,-5.454968,0.8095142,-6.8207493,-4.186443,-4.2144527,224.9102023475432,0.071014404296875,1
2.wav,-210.28696,161.56549,-37.681458,52.75574,-12.352217,-14.404858,13.684044,-23.993286,-12.36561,-19.524406,-10.300049,2.2496634,-7.2061386,3.9649358,-8.43771,-11.163841,-9.3943615,-19.554438,-1.5477881,-2.3445835,257.2380912997791,0.034912109375,1
5.wav,-197.75623,171.61841,-56.75059,62.990963,-21.305616,4.110006,-0.75143087,-28.683764,10.244078,-5.3919187,13.171156,-12.916162,-13.636348,13.586689,-17.835476,-4.0909348,-0.8713406,-10.431999,1.789147,-0.95482063,147.3786886870644,0.08050537109375,1
2.wav,-207.41466,164.89018,-21.274506,60.86702,-1.6121168,-0.505949,2.8069637,-5.3377705,18.525892,0.26390052,3.8375916,-4.166204,-0.16016287,3.7320232,-14.590906,4.5207367,5.050149,-2.9672058,7.036811,0.0327006,191.1820242068392,0.019256591796875,1
296.wav,-232.99844,164.80035,-65.77872,64.747375,-17.61219,-13.475794,-2.8539171,-17.985142,16.280386,-16.859468,-1.5773889,0.59763294,-9.53845,4.97461,-10.972254,-1.5912364,-3.7927299,-5.874506,5.0540943,-0.7912772,0.0,0.10882568359375,0
1.wav,-231.87743,138.02553,-27.424347,64.128204,29.475218,-15.269756,-16.40934,-25.877186,-7.2488623,-6.626819,-2.3044524,-0.11451185,-0.36470848,11.201269,-0.46061444,1.2985712,5.2148137,-7.9013357,-0.46244156,2.5209317,134.76560279597675,0.067779541015625,1
3.wav,-278.7708,148.05219,0.8065853,101.458336,13.617565,-0.17325687,18.456463,-21.675365,-2.46995,-11.823662,-9.048492,1.2029083,-13.563384,0.15315866,-2.5081644,-7.5485573,4.772082,0.04077053,-5.6365757,-3.8439555,0.0,0.0394287109375,1
9.wav,-244.61731,186.98308,-19.824738,41.86565,-4.4280133,3.2991428,-2.4485252,-25.827215,7.681939,-16.31346,-11.188507,5.2358894,-5.9207706,3.67586,-3.782217,-4.479891,-3.8436847,-10.963572,-4.636618,-7.3942866,155.3395915067648,0.037353515625,1
3.wav,-197.69537,148.89883,-38.549362,39.9405,-11.710085,-39.974266,-2.2292352,-7.100601,2.9074314,-10.924282,-19.33913,-3.5098493,-11.363142,-16.324902,-12.413802,-7.6488004,-5.376069,-5.729926,1.7717907,4.8089166,361.9136251876235,0.050750732421875,0
695.wav,-222.80939,147.82718,-16.307642,64.45948,3.042429,-0.94332564,9.359405,-32.797813,-13.273156,5.3566737,1.3881321,-12.197543,-3.9627461,1.9980841,-9.07242,0.9630671,-2.852678,-7.275443,-4.277252,-7.3395405,139.81330219383017,0.084869384765625,1
3.wav,-219.29941,165.63495,-43.827656,40.69658,-11.6874695,-23.33222,-8.325217,-25.773731,-1.0245256,-22.221844,-20.181965,-5.844985,-14.16021,4.6326427,-7.4092975,-13.672047,0.084337085,-7.0546284,-1.6814333,-0.3211548,155.56868977935605,0.060882568359375,1
955.wav,-255.94627,159.95628,-1.7588171,5.8451204,9.630524,-10.679502,-22.942905,-12.285352,2.9266744,-3.6698227,-3.0213358,-5.9091644,-5.996026,-3.5796294,-14.792102,-10.435445,-8.928603,-11.002856,-5.5750036,-12.650259,286.34711578333423,0.041748046875,0
4.wav,-225.0668,154.91386,-36.110428,80.219086,-10.51455,13.456521,-1.1657137,-37.73369,15.99868,-17.657173,-12.877226,-4.673597,-11.810743,8.811155,-7.8286834,-5.7330885,2.840678,-6.85874,-6.1061482,1.4249779,148.90839314470747,0.092193603515625,1
4.wav,-197.88228,164.12439,-16.613085,46.26346,4.172989,-10.959677,5.3992457,-17.256798,-3.218184,-11.6938505,-14.161676,-4.034086,-15.021291,-4.311006,-4.6242495,-12.533408,-7.881361,-3.67229,5.9625,-2.859637,258.22645463462163,0.040863037109375,1
917.wav,-225.55612,156.32843,-22.790312,85.019035,6.4297667,-6.307863,19.730549,-20.143166,0.12929213,-8.781851,-7.066699,2.6278467,-14.943985,3.7080927,2.2268443,-4.3683105,4.927975,-4.308827,-1.8430341,-2.5937672,159.77923190808235,0.03082275390625,1
3.wav,-250.61488,175.49768,-8.7772255,34.84392,-10.686734,8.164515,7.9199495,-53.000854,-8.351957,-3.0256064,-25.549557,-1.2075963,-2.486539,-2.1871586,-2.2447033,-2.3080568,-0.3215719,-12.967626,-7.0049515,-9.308779,152.16811987868087,0.038909912109375,1
1.wav,-185.53415,208.27695,-65.79564,42.439358,-43.022034,-10.556962,-0.18437839,-26.70586,7.0030837,-9.5392685,3.5159645,0.5456153,0.9891621,-2.3540716,-15.291221,3.3165145,-6.8190026,-6.9303646,0.023186237,-7.0211935,780.096033023312,0.05731201171875,1
93.wav,-207.30927,199.83417,-45.042458,21.959427,-28.513243,-15.700432,-11.780809,-27.826477,11.9646845,-18.031593,-23.885902,-4.9552317,-11.454337,-13.097633,-9.129471,4.4679418,-4.2972174,-0.82021123,5.3203564,-5.7832594,122.37002163379304,0.05035400390625,0
660.wav,-188.69247,166.22983,-14.07865,72.84296,-11.044533,-15.877455,-12.188633,-29.441465,23.574497,-4.093856,-0.544227,18.439758,-0.41121435,13.484907,-5.2269106,0.19908655,15.432969,-7.519863,2.4785402,-3.6651273,76.75519048352746,0.04498291015625,1
6.wav,-205.21431,150.29358,-37.50112,57.287266,1.4648283,-17.516773,-1.1496599,-9.041468,-0.8005563,-22.696375,-2.438215,-1.6542995,-13.487893,3.306306,-11.4698105,-0.7288286,1.3542155,-12.237308,4.309635,-2.0317864,235.614041130148,0.068389892578125,1
478.wav,-261.58704,129.96957,-16.064512,60.443787,-5.10757,-1.7255864,2.952197,-14.145153,9.369212,-7.211052,-4.870365,-8.912433,-4.3766603,5.4387894,-15.955714,-4.1708994,-1.2566774,-12.474931,-0.80036473,4.8677597,182.74905467154687,0.037445068359375,1
9.wav,-258.23486,132.73447,-75.79165,38.74712,-6.510974,-25.452095,4.4123793,-9.242529,11.163868,11.21254,13.999273,1.0635912,-16.598186,3.7461653,-2.934475,-8.546223,-1.4172744,-8.940756,-4.803545,-0.54753554,0.0,0.15863037109375,1
4.wav,-249.19061,164.19025,-11.329506,79.079506,10.283886,-22.830193,3.6620765,-8.59907,0.15333056,-11.576783,-13.736416,-3.2948275,-6.624899,-4.31296,0.38625097,-0.34712544,-2.6478333,3.0358033,-0.9700121,-4.14274,129.05300600196767,0.050994873046875,1
952.wav,-265.02414,168.84308,-21.950788,-15.236138,-10.450515,4.861811,-26.946392,-22.548124,18.777412,-15.978796,-14.671374,5.871916,-5.490526,-8.731487,-13.734032,-8.048078,-8.431846,-11.82357,-7.4466643,-1.6367868,389.0697840220589,0.05194091796875,0
4.wav,-264.6452,151.96663,-35.435303,31.508427,13.738045,-9.6131315,0.9233167,6.448927,15.058506,-10.263932,-15.495191,-10.940834,-14.40015,-6.182542,-2.341941,1.355252,-6.6120644,-7.0599303,-6.122768,-13.184336,269.6227844459196,0.050994873046875,0
2.wav,-217.5964,171.26147,-35.50602,54.782932,-18.256788,-5.8059797,10.316097,-34.089787,10.220614,11.760225,6.93056,13.696817,7.607653,16.47399,-6.8792286,0.33461717,20.10325,-2.5044582,1.5154994,2.5619955,0.0,0.0595703125,1
397.wav,-226.44643,142.27948,-36.154053,76.536736,-17.424498,-25.980381,-4.4425564,-42.3194,0.024992466,-10.057894,-23.574516,-7.1311045,-10.741763,-0.3341515,-10.3589325,-9.554394,4.638339,-12.343742,-11.889875,-2.0029063,222.5065847530477,0.074554443359375,1
816.wav,-231.7591,193.86151,-41.46882,63.956352,-34.95882,2.9313192,21.094948,-35.700832,14.072018,-7.104669,-18.655602,-0.34688926,-9.150698,-7.784742,-7.991593,-0.30677944,-9.516525,-7.692752,-2.225077,-12.74301,168.81387224214157,0.05615234375,1
194.wav,-238.83255,147.65726,-45.180542,33.597202,-8.8421955,-38.5375,3.4832678,-7.4693394,-13.708837,-12.364202,-8.435013,-6.6683483,-16.491274,-12.644749,-5.580328,-2.2587156,-5.2667084,-3.1051126,1.9182086,-8.839592,307.6179551503027,0.10394287109375,0
9.wav,-237.44202,132.69815,-26.053228,75.65676,-24.355629,-17.303066,10.422444,-19.858166,0.62728095,-30.484455,-8.911485,3.803846,-16.286709,9.802567,-10.319472,-9.248948,6.3788157,-12.118319,-5.4732647,-4.0971804,225.4298803398124,0.080322265625,1
1.wav,-240.20697,195.4092,-39.14166,10.464279,-31.249382,-12.34968,-0.76463556,-29.282658,-2.9879575,-10.189112,-3.597579,-0.31468824,-8.339939,7.5373726,-12.152142,-16.31578,-0.13876367,-8.92212,-5.3444223,-2.9769878,171.66505692689117,0.067474365234375,1
679.wav,-203.6814,141.43584,-59.8796,56.421696,-37.631073,-35.977962,-12.062763,-14.009478,18.853937,-18.37246,-15.212462,-2.7586312,-7.4020677,-8.823878,-7.781226,3.7668734,-14.503714,-7.3844624,4.080386,-8.5710535,330.3719552194724,0.068572998046875,0
80.wav,-201.12659,96.051125,-27.028929,97.266594,-44.929787,-4.4941483,7.2843313,-27.714626,6.53523,-15.383167,4.2356,-4.352468,-2.7576704,6.513172,-12.351291,-0.30759025,-7.7182183,-7.7983546,-9.1388,-9.865492,369.7188868408184,0.1451416015625,0
4.wav,-276.53894,130.45496,-38.660385,58.926838,3.9963043,-32.879997,-15.450949,-33.110947,-8.299823,-6.181139,-10.824993,-7.097909,-13.240505,-1.1404355,-7.746211,-9.711155,-2.4141862,-9.395527,-2.9041023,-4.542877,272.6810181203665,0.061920166015625,1
1.wav,-198.3216,137.90862,-52.966377,58.704376,-9.348572,-2.0953746,-6.8089323,-40.047092,-7.534816,-12.421497,2.0155358,-9.0742035,-8.787655,-0.7002473,-31.513798,-12.885189,-4.9703326,-13.184613,-6.513694,-7.3442173,282.2550491170824,0.115997314453125,1
4.wav,-274.54407,158.14444,12.65632,58.89563,1.0922527,3.526591,24.310268,-11.3773575,-0.08137083,-6.732897,-11.2290125,-4.6151085,-8.780848,3.711766,-7.9185867,-7.426662,6.112064,-3.716496,6.139778,8.790386,159.43473069081102,0.03125,1
4.wav,-203.81294,202.68826,-37.25182,45.91803,11.012939,-20.1846,-5.0056973,-6.577119,13.764024,-0.5540302,-0.74431205,8.137626,-5.164406,0.6114497,-5.770278,-10.760748,1.3670778,-5.8302317,-3.2206068,2.5175357,138.9160700866422,0.050811767578125,1
964.wav,-235.45013,157.72473,-6.348896,66.21958,0.7440243,-14.186232,-2.74049,-28.387201,-12.066734,-23.187208,-15.336769,-6.083658,-13.650095,-0.87348026,-11.4897995,-10.298082,-0.6829275,-9.350212,-5.1411138,-2.0492449,155.2895714788011,0.037933349609375,1
9.wav,-226.89532,170.97906,-30.85627,72.335434,9.30308,-5.6188264,0.9453428,-36.36724,1.5941942,-2.1375163,-6.794576,4.205554,-8.653879,3.207175,1.496979,-7.4291553,-8.800704,-7.982766,0.13361257,-6.9166117,174.7044958499325,0.0428466796875,1
741.wav,-236.7037,159.30624,-25.93387,21.915138,-35.3267,-28.988346,7.764179,-28.483837,-10.311239,-7.623716,-20.343666,-1.8882604,-7.9191384,-14.377718,-9.858417,-5.1816344,-4.1037416,-4.5537786,6.6738305,7.0941095,412.8517316843164,0.04510498046875,0
396.wav,-171.61711,144.56714,-53.288055,46.91674,-16.530502,-13.433203,14.829548,-24.012897,-5.315538,-14.321267,-18.98288,-9.017766,-12.606319,-3.857136,-7.274435,-1.7287638,-5.480646,-11.874597,-0.8496044,-9.560736,297.31901980467165,0.11785888671875,0
715.wav,-148.81558,179.336,-62.72797,13.207405,-21.485209,-0.5980556,-13.3788185,-17.071838,4.754467,-33.17674,-10.123256,-6.2814054,-12.32682,-1.9866037,-19.202211,-9.693739,-5.8337526,-7.5853233,7.3709335,8.624403,390.73804006617314,0.082916259765625,0
8.wav,-233.45853,212.48428,-38.652893,25.19516,-14.754755,4.294991,-3.7813554,-26.965137,13.791082,-2.8315258,-1.6625426,-7.185751,-12.320263,4.2199926,-12.758707,-12.162964,-15.541477,-19.909252,-9.314491,-9.875936,111.93680835775352,0.036285400390625,1
745.wav,-266.32642,175.15384,3.9328222,33.059498,-3.8059316,-6.5206947,2.1751194,-24.027214,-7.8923817,3.2486668,-6.4796724,-11.420082,-2.236704,0.11471856,-12.507761,-11.617796,-6.390993,-6.309596,-11.11231,-12.915241,220.5161397644492,0.026092529296875,1
6.wav,-246.95609,178.34332,-5.5953875,40.348488,-4.382893,-8.5720005,-4.2695394,-24.729424,-3.0432181,-13.319075,-19.040066,-21.976797,-13.405691,6.1765375,-12.696669,-5.745847,6.418537,-1.27432,-1.7818285,-11.605336,159.38276569198152,0.0396728515625,1
6.wav,-211.95224,144.2641,-36.885574,61.658775,-21.729412,-9.680588,0.8098115,-25.060833,20.223179,-6.9976053,-8.186891,10.511377,-7.8331428,-2.6725457,-1.9585712,-6.228745,-8.298814,-3.5751,-1.5557112,-8.011723,303.68329681135134,0.102569580078125,0
597.wav,-247.45583,172.18283,-64.545364,20.520195,-2.5577898,-34.919636,-35.97892,-22.65038,1.686295,-16.49242,-0.6394625,0.21579729,-13.354711,-3.9109602,-19.498234,-7.489024,0.6589352,-18.222385,-0.7643523,-2.2864344,255.2142643145187,0.073333740234375,0
4.wav,-255.60834,212.57956,-18.419884,45.225098,-29.606937,-11.011824,12.690765,-18.19586,2.7853699,-11.451941,1.0900781,8.7484455,-0.37656498,11.057777,-1.8898853,1.2381006,3.4719822,-4.2626777,1.6656575,0.90844584,71.29000776000878,0.034149169921875,1
377.wav,-280.59332,161.88129,2.4178057,17.983002,-11.471599,-10.751631,-2.6663563,-14.415348,-5.933477,-8.902723,3.1754158,7.4388285,-1.0140319,3.8618236,-2.9168162,-3.7086053,-0.6000062,-5.716004,-3.8158114,-2.6773124,230.37558126783745,0.0653076171875,1
799.wav,-218.94183,154.63382,-28.755299,37.35251,-40.895977,-22.611095,-1.9255412,-15.702612,-2.662461,-32.054047,-13.093935,-5.503663,-26.228344,-21.496399,-16.589502,-8.247499,-9.230651,-10.187126,-9.685616,-10.747162,299.99682459325203,0.096282958984375,0
713.wav,-277.32755,193.78262,-42.00468,-10.167238,9.029596,-5.470252,-12.202058,-2.9890091,5.444631,-14.806066,-19.606777,-5.4265504,4.288664,-12.546692,-15.277874,-0.7073454,-13.401551,-6.6301413,-1.182544,-9.582209,271.0172172750513,0.0589599609375,0
341.wav,-236.22304,179.47333,-20.57664,37.225227,4.992884,-7.1819324,-26.27057,-47.338596,8.371662,-11.467607,-26.441162,-7.602557,-15.496287,8.881704,-12.286688,-23.494541,13.400582,-11.215784,-11.449147,6.3774805,158.35438027915268,0.040557861328125,1
9.wav,-189.52301,179.43042,-73.50754,40.762352,-8.88299,-26.801891,-18.7025,-25.639568,16.570759,-20.166569,-23.208158,0.83633506,-6.8565493,4.195701,-14.282429,-7.914208,2.299957,-20.615068,-1.0029883,2.825302,174.3530344342183,0.088287353515625,1
248.wav,-202.18979,168.34421,-45.668644,43.316685,-14.6185,-11.566332,-12.318853,-30.912777,-4.8830976,-14.954293,-8.325008,-11.529649,-5.6558113,5.906698,-14.0384655,-11.493631,-3.839421,-10.43823,-7.7694216,-3.9564643,183.78791607646127,0.096832275390625,1
916.wav,-184.142,168.31966,-51.333183,67.688736,-17.830626,12.201798,16.192135,-22.364935,23.97177,2.75096,2.0735273,3.3027163,-0.5259141,8.864065,-7.142455,3.3104038,7.0150003,-0.34073716,-0.7196212,-6.2877474,105.29095099319814,0.05810546875,1
3.wav,-265.1175,178.20618,11.76431,55.846226,-1.7217199,2.1693249,1.0081687,-24.909473,-2.4268382,1.9561917,1.3625648,-4.9516945,2.371685,3.7065277,-2.1652431,8.840969,-0.85260725,-0.3362788,6.626134,-2.9554977,116.88043226250468,0.04010009765625,1
6.wav,-253.38354,153.54495,5.894089,68.55917,-2.968999,-37.820026,-14.204044,-22.701008,-11.11964,-3.546628,1.3067336,-9.076697,-11.491806,3.7683048,-4.188657,-5.272748,-3.1643703,-8.133575,-4.9939904,-7.609274,172.54806836861994,0.0643310546875,1
717.wav,-291.8573,186.84204,-4.0715456,22.823734,-20.126263,-34.94408,-3.492321,-25.603535,-16.716995,-4.6924934,-12.056885,-1.1113822,-6.8968477,-8.944111,-0.99210596,-12.012445,-8.246361,-0.4726811,-7.5388293,-2.5895677,236.7548618210305,0.057586669921875,0
355.wav,-238.10017,166.2948,-27.34974,46.96614,-31.685509,-29.14422,-17.157402,-28.44796,11.194252,-7.970677,-9.521246,-4.7862377,-13.44543,-10.219082,-14.21941,-6.0994577,-11.7885685,-12.493484,-8.941591,-12.395897,279.3118839032487,0.04791259765625,0
170.wav,-201.0088,202.81592,-40.366577,39.48921,-31.93245,-19.6842,23.902515,-33.903328,-10.208597,-8.163951,-15.833733,4.4510326,-13.812489,-0.81300265,-1.4481139,-16.451538,3.0070093,-4.8129144,-11.803849,-6.1955104,139.45816347872614,0.0439453125,1
414.wav,-211.9342,143.46278,-5.871622,82.3388,-25.56714,-5.6483865,-14.620381,-33.28582,13.506023,-21.771826,-12.999869,0.25987244,-3.9110181,-0.93011194,-7.2791076,4.316325,-3.2311134,-5.274164,-1.2979721,-4.2533765,297.0640875180003,0.088409423828125,0
4.wav,-255.87674,192.1376,-36.018753,35.399162,0.58684707,-14.779721,4.95019,-21.351114,-1.3031296,11.476726,17.911184,8.498283,-27.646902,-10.556454,-1.4615585,-24.695477,-6.0695457,4.1510773,-6.432582,11.592981,164.10169267235813,0.05517578125,1
6.wav,-275.10236,147.44418,-12.007578,76.0544,-1.1310565,-22.352219,3.657621,-31.918983,-7.0879755,-10.87344,-20.242039,-2.7654052,-11.86777,-2.0723386,-4.8723106,-8.531943,4.790595,-5.62817,-2.131506,-0.3234551,181.62948511045008,0.03900146484375,1
71.wav,-191.5436,141.034,-43.90625,61.465256,-23.449482,-8.664994,19.427177,-13.454258,8.148407,-7.2751665,-9.031155,-3.1317668,-3.1506805,-6.9342027,-13.467995,-0.18256348,-10.05138,-6.423568,-0.6617329,-8.917351,326.0426550011157,0.064056396484375,0
534.wav,-147.48444,163.1291,-77.554504,58.565136,-21.79986,1.4894376,-13.176005,-27.736101,23.665417,-19.301296,-2.9539645,3.9130514,-2.4834738,0.41244632,-18.736572,0.4370406,-0.13207483,0.41751564,-1.034684,-15.03014,291.7967016367623,0.137664794921875,0
2.wav,-222.78775,146.01938,-77.636185,67.19915,-0.35462308,-23.591919,-18.57138,-31.764616,3.903272,-28.660446,-10.724084,9.822495,-4.368771,22.252804,-3.9308884,-24.31072,8.672333,-7.4773436,-26.865053,0.67788297,138.269000812005,0.09710693359375,1
478.wav,-242.31866,155.26025,-27.797863,34.134808,-5.284839,-22.104425,-0.4367416,-6.081562,-2.3827448,-23.097664,-8.5724945,6.7567697,-17.349773,-6.93437,1.8056498,-11.688532,-8.97196,-4.4628143,-8.163818,-8.863628,276.6537874608996,0.06658935546875,0
157.wav,-239.17224,102.951126,-24.727814,73.77776,-31.763193,-38.52322,-26.370071,-28.092758,7.5146713,-25.269575,-3.4606233,1.8790172,-18.426086,-6.1352663,-18.603827,-1.8083179,9.56887,11.530206,25.167189,16.176231,468.4128292571187,0.083465576171875,0
968.wav,-249.51184,142.49753,-30.347843,47.85317,28.223896,-18.303102,-18.691679,-20.677017,-20.600817,-32.14608,-17.022953,-12.955944,-20.520714,3.0301554,-5.3944387,-18.5983,2.0576882,-4.203965,-14.900362,-3.3946362,234.706018665184,0.035736083984375,1
656.wav,-209.1534,162.42087,-53.71959,26.509354,-37.328598,-14.704399,-3.4805574,-24.316782,6.372627,-17.235207,-13.386091,-8.541506,-14.653974,-6.5582147,-6.72091,1.1780791,-5.6160536,0.11737919,-0.8015616,-12.298048,312.44456446306657,0.063568115234375,0
968.wav,-228.62415,172.66624,8.353076,31.193527,-25.56981,1.2562969,16.66887,-18.070381,2.1367702,0.6164262,-2.5205812,-5.388233,-7.548888,-0.11029577,-8.901756,-7.921995,-9.581612,-9.262496,-7.559127,-7.8880196,320.3512413664585,0.031646728515625,0
347.wav,-304.06952,147.75708,-10.920597,7.523019,-32.882935,-31.877314,-28.609318,-21.887114,14.324465,-18.680603,-28.146637,-6.2545657,-13.936204,-13.576622,-13.968739,-12.869884,-16.19581,-16.212585,1.4916084,12.621037,408.2986610984776,0.04315185546875,0
859.wav,-203.66147,156.67812,-16.95163,48.9598,-31.742052,-29.118025,-1.0061017,-18.49207,11.624922,-13.022442,-19.262192,-3.1586046,-10.146076,-4.04994,-14.323339,-5.456513,2.8882077,-6.8746414,-0.018825173,-5.603536,332.2710575291911,0.04443359375,0
202.wav,-192.62984,144.38069,-62.768387,40.38267,-51.638046,-45.145782,-12.687383,-25.792141,14.005332,-13.753519,-15.174221,6.2554674,-10.916199,-16.802032,-9.075216,-0.06940055,-2.751784,4.577859,5.977326,-2.3417246,257.363867676623,0.0784912109375,0
962.wav,-215.6375,140.80621,-38.068146,80.9828,-11.827509,1.4225576,-1.5455773,-38.026268,3.9944391,-20.41877,-7.826544,-3.5650468,-18.797699,4.7127013,-5.9557962,-9.885647,3.6636603,0.21211445,-8.640552,-2.161919,157.81296571748467,0.1190185546875,1
306.wav,-198.87816,149.47067,-80.217094,42.749344,-22.561584,-34.672367,9.16033,-14.475975,-7.6089106,-20.718246,-11.899999,4.8053474,-17.69321,-19.444054,-1.5877352,0.8029629,-2.9760852,1.5957851,-3.0759227,-7.8834724,343.4970858200851,0.105682373046875,0
567.wav,-241.89996,144.78496,-20.68582,51.425453,-42.69655,-42.287453,-11.662991,-26.3391,-1.1695786,-13.6195345,-8.296812,-10.865487,-14.721817,-1.098558,-15.167056,-6.1475096,-9.764673,-17.338394,-1.6739361,-8.855469,329.8587574662558,0.056304931640625,0
6.wav,-183.13516,195.41351,-29.409855,66.49863,2.937739,-2.1929183,13.521877,-15.13147,10.802765,-5.813738,-4.37239,2.2524884,-12.035196,3.3363566,-3.1851773,-4.5242524,1.034502,-4.346472,-0.038522407,-6.5974236,0.0,0.030120849609375,1
1.wav,-198.4991,208.8134,-8.047297,16.733334,-17.74794,7.8491883,10.019129,-18.252777,0.6846485,-7.399875,-2.305223,-7.924349,-11.968963,11.272589,-3.9194307,-15.182968,2.405548,0.0032074451,-9.635616,-0.17721945,191.8504374200809,0.03369140625,1
6.wav,-224.92099,194.54822,-27.322199,46.109776,-6.302245,-18.718838,-2.00111,0.8150726,23.938366,-7.231747,-5.4314914,-0.010056019,-3.9623423,4.2041044,-13.0924635,1.6062582,-1.911185,-15.841161,8.345688,-3.7501123,172.46624152138497,0.04638671875,1
